,company_name,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
340,Kyaing International Gems (*),"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,155456281.60999998,34232250.0,189688531.60999998,144208960.60999998,0.0,144208960.60999998,45479571.0,Tax not reported by the Govt Body
341,Kyaing International Gems (*),Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
342,Kyaing International Gems (*),"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,43262562.199999996,43262562.199999996,43262562.199999996,0.0,43262562.199999996,0.0,
343,Kyaing International Gems (*),"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
344,Kyaing International Gems (*),Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
345,Kyaing International Gems (*),Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
346,Kyaing International Gems (*),"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,86525124.39999999,-30167889.179999992,56357235.22,95221730.89,0.0,95221730.89,-38864495.67,Tax not reported by the extractive company
347,Kyaing International Gems (*),Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
348,Kyaing International Gems (*),Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
349,Kyaing International Gems (*),Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
350,Kyaing International Gems (*),Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,336487994.7,-336487994.7,0.0,0.0,
351,Kyaing International Gems (*),"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
352,Kyaing International Gems (*),Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,43262562.199999996,43262562.199999996,79387076.86,0.0,79387076.86,-36124514.660000004,Tax not reported by the extractive company
353,Kyaing International Gems (*),Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
354,Kyaing International Gems (*),Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
355,Kyaing International Gems (*),Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
356,Phyo Thiha Kyaw Gems,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
357,Phyo Thiha Kyaw Gems,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,15642480.0,0.0,15642480.0,15208380.0,0.0,15208380.0,434100.0,Not material difference < 5 Million Kyats
358,Phyo Thiha Kyaw Gems,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
359,Phyo Thiha Kyaw Gems,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,2098779830.35,-48186410.0,2050593420.35,2050593420.35,0.0,2050593420.35,0.0,
360,Phyo Thiha Kyaw Gems,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,380987709.96,0.0,380987709.96,381096055.34,0.0,381096055.34,-108345.37999999523,Not material difference < 5 Million Kyats
361,Phyo Thiha Kyaw Gems,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,226172920.20999998,-48938096.349999994,177234823.85999998,163326880.85999998,0.0,163326880.85999998,13907943.0,Tax not reported by the Govt Body
362,Phyo Thiha Kyaw Gems,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
363,Phyo Thiha Kyaw Gems,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,48951954.48,0.0,48951954.48,48951954.48,0.0,48951954.48,0.0,
364,Phyo Thiha Kyaw Gems,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
365,Phyo Thiha Kyaw Gems,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
366,Phyo Thiha Kyaw Gems,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
367,Phyo Thiha Kyaw Gems,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
368,Phyo Thiha Kyaw Gems,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
369,Phyo Thiha Kyaw Gems,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
370,Phyo Thiha Kyaw Gems,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
371,Phyo Thiha Kyaw Gems,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,380987709.96,-380987709.96,0.0,0.0,
372,Phyo Thiha Kyaw Gems,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
373,Phyo Thiha Kyaw Gems,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,48938096.349999994,48938096.349999994,59180758.19,0.0,59180758.19,-10242661.840000004,Tax not reported by the extractive company
374,Phyo Thiha Kyaw Gems,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
375,Phyo Thiha Kyaw Gems,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
376,Phyo Thiha Kyaw Gems,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
377,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
378,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
379,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
380,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
381,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
382,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
383,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
384,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
385,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
386,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
387,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
388,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
389,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
390,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
391,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
392,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
393,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
394,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
395,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
396,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
397,Myanma Gon Yi Gems & Jewellery (Kaung Myat Thukha Company Limited),Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
398,Kyaw Naing & Brothers,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
399,Kyaw Naing & Brothers,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,15532220.0,0.0,15532220.0,17270100.0,0.0,17270100.0,-1737880.0,Not material difference < 5 Million Kyats
400,Kyaw Naing & Brothers,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
401,Kyaw Naing & Brothers,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
402,Kyaw Naing & Brothers,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,770214708.12,0.0,770214708.12,1155264110.0,-391339172.0,763924938.0,6289770.120000005,Tax not reported by the Govt Body
403,Kyaw Naing & Brothers,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,429119515.10999995,0.0,429119515.10999995,495113190.0,-67071530.0,428041660.0,1077855.1099999547,Not material difference < 5 Million Kyats
404,Kyaw Naing & Brothers,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,73320000.0,73320000.0,73320000.0,0.0,73320000.0,0.0,
405,Kyaw Naing & Brothers,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
406,Kyaw Naing & Brothers,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
407,Kyaw Naing & Brothers,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
408,Kyaw Naing & Brothers,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
409,Kyaw Naing & Brothers,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,757157.83,0.0,757157.83,0.0,0.0,0.0,757157.83,Not material difference < 5 Million Kyats
410,Kyaw Naing & Brothers,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,226222686.0,0.0,226222686.0,-226222686.0,Tax not reported by the extractive company
411,Kyaw Naing & Brothers,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,565556716.0,0.0,565556716.0,-565556716.0,Tax not reported by the extractive company
412,Kyaw Naing & Brothers,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
413,Kyaw Naing & Brothers,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
414,Kyaw Naing & Brothers,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
415,Kyaw Naing & Brothers,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,104863754.32,104863754.32,154370034.0,-50314968.0,104055066.0,808688.3199999928,Not material difference < 5 Million Kyats
416,Kyaw Naing & Brothers,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
417,Kyaw Naing & Brothers,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
418,Kyaw Naing & Brothers,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
419,Kyay Sin Phyu,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
420,Kyay Sin Phyu,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
421,Kyay Sin Phyu,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
422,Kyay Sin Phyu,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
423,Kyay Sin Phyu,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
424,Kyay Sin Phyu,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
425,Kyay Sin Phyu,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
426,Kyay Sin Phyu,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
427,Kyay Sin Phyu,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
428,Kyay Sin Phyu,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
429,Kyay Sin Phyu,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
430,Kyay Sin Phyu,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
431,Kyay Sin Phyu,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
432,Kyay Sin Phyu,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
433,Kyay Sin Phyu,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
434,Kyay Sin Phyu,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
435,Kyay Sin Phyu,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
436,Kyay Sin Phyu,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
437,Kyay Sin Phyu,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
438,Kyay Sin Phyu,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
439,Kyay Sin Phyu,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
440,"HTOO JEWELLERY CO.,LTD.",Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
441,"HTOO JEWELLERY CO.,LTD.",Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,10119000.0,0.0,10119000.0,7131010.0,0.0,7131010.0,2987990.0,Not material difference < 5 Million Kyats
442,"HTOO JEWELLERY CO.,LTD.",Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
443,"HTOO JEWELLERY CO.,LTD.",Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,541212889.36,0.0,541212889.36,546249433.3199999,0.0,546249433.3199999,-5036543.959999919,Not material difference < 5 Million Kyats
444,"HTOO JEWELLERY CO.,LTD.",Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,538458900.98,0.0,538458900.98,538458900.98,0.0,538458900.98,0.0,
445,"HTOO JEWELLERY CO.,LTD.","Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,230768100.42,0.0,230768100.42,230768100.42,0.0,230768100.42,0.0,
446,"HTOO JEWELLERY CO.,LTD.",Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
447,"HTOO JEWELLERY CO.,LTD.","Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,83298699.77,-69230178.16,14068521.61,13671675.159999998,0.0,13671675.159999998,396846.4500000011,Not material difference < 5 Million Kyats
448,"HTOO JEWELLERY CO.,LTD.","Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
449,"HTOO JEWELLERY CO.,LTD.",Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
450,"HTOO JEWELLERY CO.,LTD.",Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
