,comment,company_name,final_difference,name_of_revenue_stream,paid_to,payment_category,per_company_adjust,per_company_final,per_company_original,per_government_adjust,per_government_final,per_government_original,units
116,,Ayar Jade Co; Ltd.,0,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,-461546279.5,0,461546279.5,0,0,0,MMK
117,,Ayar Jade Co; Ltd.,0,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
118,Tax not reported by the extractive company,Ayar Jade Co; Ltd.,-1111279260,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,1111279260,1111279260,MMK
119,,Ayar Jade Co; Ltd.,0,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
120,,Ayar Jade Co; Ltd.,0,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
121,,Ayar Jade Co; Ltd.,0,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
122,Not material difference < 5 Million Kyats,Ayar Jade Co; Ltd.,459210,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,165332150.8,165332150.8,0,0,164872940.8,164872940.8,MMK
123,,Ayar Jade Co; Ltd.,0,Contribution to the State/region social development fund,States/Regions,payments in cash,0,0,0,0,0,0,MMK
124,,Ayar Jade Co; Ltd.,0,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0,0,0,0,0,0,MMK
125,,Ayar Jade Co; Ltd.,0,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0,0,0,0,0,0,MMK
126,,Myat Yamon Gems Co;Ltd. (*),0,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,0,0,0,0,0,0,MMK
127,Tax not reported by the Govt Body,Myat Yamon Gems Co;Ltd. (*),54248560,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,71388540,71388540,0,17139980,17139980,MMK
128,,Myat Yamon Gems Co;Ltd. (*),0,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
129,Tax not reported by the Govt Body,Myat Yamon Gems Co;Ltd. (*),93667829.95,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,5666135958,5666135958,0,5572468128,5572468128,MMK
130,,Myat Yamon Gems Co;Ltd. (*),0,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,1059697186,1059697186,0,1059697186,1059697186,MMK
131,Tax not reported by the Govt Body,Myat Yamon Gems Co;Ltd. (*),28059518.95,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,503298890.7,503298890.7,21083255.05,475239371.8,454156116.7,MMK
132,Tax not reported by the Govt Body,Myat Yamon Gems Co;Ltd. (*),7200000,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,8000000,8000000,0,800000,800000,MMK
133,Not material difference < 5 Million Kyats,Myat Yamon Gems Co;Ltd. (*),957470.8,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,130878699.4,130878699.4,0,129921228.6,129921228.6,MMK
134,,Myat Yamon Gems Co;Ltd. (*),0,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
135,,Myat Yamon Gems Co;Ltd. (*),0,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
136,,Myat Yamon Gems Co;Ltd. (*),0,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
137,Tax not reported by the extractive company,Myat Yamon Gems Co;Ltd. (*),-62377962.79,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,62377962.79,62377962.79,MMK
138,,Myat Yamon Gems Co;Ltd. (*),0,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,5605202,5605202,0,5605202,5605202,MMK
139,,Myat Yamon Gems Co;Ltd. (*),0,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,-1059697186,0,1059697186,MMK
140,Tax not reported by the Govt Body,Myat Yamon Gems Co;Ltd. (*),18704862,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,59407179,59407179,0,40702317,40702317,MMK
141,,Myat Yamon Gems Co;Ltd. (*),0,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
142,,Myat Yamon Gems Co;Ltd. (*),0,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
143,Tax not reported by the extractive company,Myat Yamon Gems Co;Ltd. (*),-182701053.9,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,0,0,0,0,182701053.9,182701053.9,MMK
144,,Myat Yamon Gems Co;Ltd. (*),0,Contribution to the State/region social development fund,States/Regions,payments in cash,0,0,0,0,0,0,MMK
145,,Myat Yamon Gems Co;Ltd. (*),0,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0,0,0,0,0,0,MMK
146,,Myat Yamon Gems Co;Ltd. (*),0,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0,0,0,0,0,0,MMK
147,Tax not reported by the extractive company,Kyauk Seinn Nagar (Gems)  (*),-22889,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,0,0,0,0,22889,22889,MMK
148,,Kyauk Seinn Nagar (Gems)  (*),0,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
149,,Kyauk Seinn Nagar (Gems)  (*),0,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
150,Tax not reported by the Govt Body,Kyauk Seinn Nagar (Gems)  (*),153874494,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,5635673772,5635673772,0,5481799278,5481799278,MMK
151,,Kyauk Seinn Nagar (Gems)  (*),0,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,1069317248,1069317248,0,1069317248,1069317248,MMK
152,Tax not reported by the Govt Body,Kyauk Seinn Nagar (Gems)  (*),61255782.22,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,519535322.5,519535322.5,0,458279540.3,458279540.3,MMK
153,,Kyauk Seinn Nagar (Gems)  (*),0,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
154,Not material difference < 5 Million Kyats,Kyauk Seinn Nagar (Gems)  (*),3695081.39,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,137121157,137121157,0,133426075.6,133426075.6,MMK
155,,Kyauk Seinn Nagar (Gems)  (*),0,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
156,,Kyauk Seinn Nagar (Gems)  (*),0,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
157,,Kyauk Seinn Nagar (Gems)  (*),0,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
158,,Kyauk Seinn Nagar (Gems)  (*),0,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
159,,Kyauk Seinn Nagar (Gems)  (*),0,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,10470602,10470602,0,10470602,10470602,MMK
160,,Kyauk Seinn Nagar (Gems)  (*),0,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,-1096442411,0,1096442411,MMK
161,,Kyauk Seinn Nagar (Gems)  (*),0,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
162,,Kyauk Seinn Nagar (Gems)  (*),0,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
163,,Kyauk Seinn Nagar (Gems)  (*),0,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
164,Tax not reported by the extractive company,Kyauk Seinn Nagar (Gems)  (*),-15746370.29,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,0,141184108.8,141184108.8,0,156930479.1,156930479.1,MMK
165,,Kyauk Seinn Nagar (Gems)  (*),0,Contribution to the State/region social development fund,States/Regions,payments in cash,0,0,0,0,0,0,MMK
166,,Kyauk Seinn Nagar (Gems)  (*),0,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0,0,0,0,0,0,MMK
167,,Kyauk Seinn Nagar (Gems)  (*),0,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0,0,0,0,0,0,MMK
168,,Myanmar Sithu Jewellery (*),0,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,0,0,0,0,0,0,MMK
169,,Myanmar Sithu Jewellery (*),0,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,85827150,85827150,0,85827150,85827150,MMK
170,,Myanmar Sithu Jewellery (*),0,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
171,,Myanmar Sithu Jewellery (*),0,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,4345327527,4345327527,0,4345327527,4345327527,MMK
172,,Myanmar Sithu Jewellery (*),0,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,862168440,862168440,0,862168440,862168440,MMK
173,,Myanmar Sithu Jewellery (*),0,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,369500580,369500580,0,369500580,369500580,MMK
174,,Myanmar Sithu Jewellery (*),0,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
175,,Myanmar Sithu Jewellery (*),0,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,110849922,110849922,0,110849922,110849922,MMK
176,,Myanmar Sithu Jewellery (*),0,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
177,,Myanmar Sithu Jewellery (*),0,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
178,,Myanmar Sithu Jewellery (*),0,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
179,,Myanmar Sithu Jewellery (*),0,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,281168859.4,281168859.4,0,0,281168859.4,281168859.4,MMK
180,,Myanmar Sithu Jewellery (*),0,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,221274971,221274971,0,221274971,221274971,MMK
181,,Myanmar Sithu Jewellery (*),0,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,549791561,549791561,0,549791561,549791561,MMK
182,,Myanmar Sithu Jewellery (*),0,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,193333801,193333801,193333801,193333801,0,MMK
183,,Myanmar Sithu Jewellery (*),0,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,-862168440,0,862168440,MMK
184,,Myanmar Sithu Jewellery (*),0,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
185,,Myanmar Sithu Jewellery (*),0,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,116438527.9,116438527.9,0,0,116438527.9,116438527.9,MMK
186,,Myanmar Sithu Jewellery (*),0,Contribution to the State/region social development fund,States/Regions,payments in cash,0,0,0,0,0,0,MMK
187,,Myanmar Sithu Jewellery (*),0,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0,0,0,0,0,0,MMK
188,,Myanmar Sithu Jewellery (*),0,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0,0,0,0,0,0,MMK
189,,Linn Lett Win Yadanar Gems (*),0,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,0,0,0,0,0,0,MMK
190,,Linn Lett Win Yadanar Gems (*),0,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,127335200,127335200,-30215040,127335200,157550240,MMK
191,,Linn Lett Win Yadanar Gems (*),0,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
192,,Linn Lett Win Yadanar Gems (*),0,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,274769047,4164646611,3889877564,0,4164646611,4164646611,MMK
193,,Linn Lett Win Yadanar Gems (*),0,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,843239494.2,843239494.2,0,843239494.2,843239494.2,MMK
194,,Linn Lett Win Yadanar Gems (*),0,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,361388534.7,361388534.7,0,361388534.7,361388534.7,MMK
195,,Linn Lett Win Yadanar Gems (*),0,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,433960000,433960000,0,0,433960000,433960000,MMK
196,,Linn Lett Win Yadanar Gems (*),0,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,99231769.78,99231769.78,0,99231769.78,99231769.78,MMK
197,,Linn Lett Win Yadanar Gems (*),0,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
198,,Linn Lett Win Yadanar Gems (*),0,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
199,,Linn Lett Win Yadanar Gems (*),0,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
200,Tax not reported by the extractive company,Linn Lett Win Yadanar Gems (*),-117356944,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,117356944,117356944,MMK
201,,Linn Lett Win Yadanar Gems (*),0,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,56357457,56357457,-890752864,56357457,947110321,MMK
202,,Linn Lett Win Yadanar Gems (*),0,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,90303668,332581321,242277653,-345640824,332581321,678222145,MMK
203,,Linn Lett Win Yadanar Gems (*),0,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,128725,54064131,53935406,29914948,54064131,24149183,MMK
204,,Linn Lett Win Yadanar Gems (*),0,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
205,,Linn Lett Win Yadanar Gems (*),0,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
206,Not material difference < 5 Million Kyats,Linn Lett Win Yadanar Gems (*),-2456668.5,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,0,108415930.5,108415930.5,-25993097,110872599,136865696,MMK
207,,Linn Lett Win Yadanar Gems (*),0,Contribution to the State/region social development fund,States/Regions,payments in cash,0,0,0,0,0,0,MMK
208,,Linn Lett Win Yadanar Gems (*),0,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0,0,0,0,0,0,MMK
209,,Linn Lett Win Yadanar Gems (*),0,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0,0,0,0,0,0,MMK
210,,Yadanar Taung Tann Gems (*),0,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,0,0,0,0,0,0,MMK
211,,Yadanar Taung Tann Gems (*),0,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,90430040,174826640,84396600,0,174826640,174826640,MMK
212,,Yadanar Taung Tann Gems (*),0,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
213,,Yadanar Taung Tann Gems (*),0,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,184128848,3378206083,3194077235,0,3378206083,3378206083,MMK
214,,Yadanar Taung Tann Gems (*),0,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,633744883.2,633744883.2,0,633744883.2,633744883.2,MMK
215,,Yadanar Taung Tann Gems (*),0,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,-16827174,271605489.9,288432663.9,0,271605489.9,271605489.9,MMK
216,,Yadanar Taung Tann Gems (*),0,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
217,,Yadanar Taung Tann Gems (*),0,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,81482024.91,81482024.91,0,81482024.91,81482024.91,MMK
218,,Yadanar Taung Tann Gems (*),0,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
219,,Yadanar Taung Tann Gems (*),0,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
220,,Yadanar Taung Tann Gems (*),0,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
221,,Yadanar Taung Tann Gems (*),0,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
222,Not material difference < 5 Million Kyats,Yadanar Taung Tann Gems (*),-855086,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,855086,855086,MMK
223,,Yadanar Taung Tann Gems (*),0,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
224,,Yadanar Taung Tann Gems (*),0,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
225,,Yadanar Taung Tann Gems (*),0,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,-633746143,0,633746143,MMK
226,,Yadanar Taung Tann Gems (*),0,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,0,0,0,0,0,0,MMK
227,Tax not reported by the extractive company,Yadanar Taung Tann Gems (*),-95718791.91,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,0,0,0,0,95718791.91,95718791.91,MMK
228,,Yadanar Taung Tann Gems (*),0,Contribution to the State/region social development fund,States/Regions,payments in cash,0,0,0,0,0,0,MMK
229,,Yadanar Taung Tann Gems (*),0,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0,0,0,0,0,0,MMK
230,,Yadanar Taung Tann Gems (*),0,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0,0,0,0,0,0,MMK
231,Tax not reported by the Govt Body,Khin Zaw Aung & Brothers Gems & Jewellery (*),146724.4,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,0,148608.4,148608.4,0,1884,1884,MMK
232,Not material difference < 5 Million Kyats,Khin Zaw Aung & Brothers Gems & Jewellery (*),-3958000,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,154812500,154812500,0,158770500,158770500,MMK
233,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
234,Tax not reported by the extractive company,Khin Zaw Aung & Brothers Gems & Jewellery (*),-242011196,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,3041553396,3041553396,0,3283564592,3283564592,MMK
235,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,700946735.1,700946735.1,0,700946735.1,700946735.1,MMK
236,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,300405203.7,300405203.7,0,300405203.7,300405203.7,MMK
237,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,0,0,0,0,0,MMK
238,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0,77590410.04,77590410.04,0,77590410.04,77590410.04,MMK
