,comment,company_name,final_difference,name_of_revenue_stream,paid_to,payment_category,per_company_adjust,per_company_final,per_company_original,per_government_adjust,per_government_final,per_government_original,units
233,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
234,Tax not reported by the extractive company,Khin Zaw Aung & Brothers Gems & Jewellery (*),-242011196.0,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,3041553396.31,3041553396.31,0.0,3283564592.31,3283564592.31,MMK
235,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,700946735.06,700946735.06,0.0,700946735.06,700946735.06,MMK
236,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,300405203.67,300405203.67,0.0,300405203.67,300405203.67,MMK
237,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
238,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,77590410.04,77590410.04,0.0,77590410.04,77590410.04,MMK
239,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
240,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
241,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
242,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
243,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
244,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
245,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
246,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,-700946735.06,0.0,700946735.06,MMK
247,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
248,Tax not reported by the extractive company,Khin Zaw Aung & Brothers Gems & Jewellery (*),-18712206.0,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,0.0,90121939.05,90121939.05,0.0,108834145.05,108834145.05,MMK
249,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,Contribution to the State/region social development fund,States/Regions,payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
250,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0.0,0.0,0.0,0.0,0.0,0.0,MMK
251,,Khin Zaw Aung & Brothers Gems & Jewellery (*),0.0,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0.0,0.0,0.0,0.0,0.0,0.0,MMK
252,Tax not reported by the extractive company,Shwe Gaung Gaung Gems,-6955.0,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,0.0,0.0,0.0,0.0,6955.0,6955.0,MMK
253,,Shwe Gaung Gaung Gems,0.0,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,132479220.0,132479220.0,0.0,132479220.0,132479220.0,MMK
254,,Shwe Gaung Gaung Gems,0.0,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
255,Tax not reported by the Govt Body,Shwe Gaung Gaung Gems,5401855.55,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,2899917364.2,2899917364.2,3459493.18,2894515508.65,2891056015.47,MMK
256,,Shwe Gaung Gaung Gems,0.0,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,-564982101.97,537779852.61,1102761954.58,0.0,537779852.61,537779852.61,MMK
257,Tax not reported by the Govt Body,Shwe Gaung Gaung Gems,51087271.0,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,-242135546.51,281564350.69,523699897.2,0.0,230477079.69,230477079.69,MMK
258,,Shwe Gaung Gaung Gems,0.0,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
259,Not material difference < 5 Million Kyats,Shwe Gaung Gaung Gems,662670.58,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,68231132.97,68231132.97,0.0,67568462.39,67568462.39,MMK
260,,Shwe Gaung Gaung Gems,0.0,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
261,,Shwe Gaung Gaung Gems,0.0,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
262,,Shwe Gaung Gaung Gems,0.0,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
263,,Shwe Gaung Gaung Gems,0.0,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,-25241953.88,0.0,25241953.88,0.0,0.0,0.0,MMK
264,,Shwe Gaung Gaung Gems,0.0,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
265,,Shwe Gaung Gaung Gems,0.0,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
266,,Shwe Gaung Gaung Gems,0.0,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
267,,Shwe Gaung Gaung Gems,0.0,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,-1172936170.0,0.0,1172936170.0,MMK
268,,Shwe Gaung Gaung Gems,0.0,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
269,Tax not reported by the extractive company,Shwe Gaung Gaung Gems,21105064.46,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,0.0,144055261.35,144055261.35,0.0,122950196.89,122950196.89,MMK
270,,Shwe Gaung Gaung Gems,0.0,Contribution to the State/region social development fund,States/Regions,payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
271,,Shwe Gaung Gaung Gems,0.0,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0.0,0.0,0.0,0.0,0.0,0.0,MMK
272,,Shwe Gaung Gaung Gems,0.0,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0.0,0.0,0.0,0.0,0.0,0.0,MMK
273,,Xie Family (*),0.0,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,0.0,0.0,0.0,0.0,0.0,0.0,MMK
274,,Xie Family (*),0.0,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
275,,Xie Family (*),0.0,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
276,,Xie Family (*),0.0,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,2651799789.21,2651799789.21,0.0,2651799789.21,2651799789.21,MMK
277,,Xie Family (*),0.0,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,526150361.88,526150361.88,0.0,526150361.88,526150361.88,MMK
278,,Xie Family (*),0.0,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,225493192.21,225493192.21,0.0,225493192.21,225493192.21,MMK
279,,Xie Family (*),0.0,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
280,,Xie Family (*),0.0,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,67647831.68,67647831.68,0.0,67647831.68,67647831.68,MMK
281,,Xie Family (*),0.0,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
282,,Xie Family (*),0.0,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
283,,Xie Family (*),0.0,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
284,,Xie Family (*),0.0,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,-67647831.68,0.0,67647831.68,0.0,0.0,0.0,MMK
285,,Xie Family (*),0.0,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
286,,Xie Family (*),0.0,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
287,,Xie Family (*),0.0,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
288,,Xie Family (*),0.0,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
289,,Xie Family (*),0.0,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
290,,Xie Family (*),0.0,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,67647831.68,67647831.68,0.0,0.0,67647831.68,67647831.68,MMK
291,,Xie Family (*),0.0,Contribution to the State/region social development fund,States/Regions,payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
292,,Xie Family (*),0.0,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0.0,0.0,0.0,0.0,0.0,0.0,MMK
293,,Xie Family (*),0.0,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0.0,0.0,0.0,0.0,0.0,0.0,MMK
294,,Great Genesis Gems Co; Ltd. (*),0.0,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,0.0,0.0,0.0,0.0,0.0,0.0,MMK
295,,Great Genesis Gems Co; Ltd. (*),0.0,Royalties on production- 20% collected by/paid to  DOM,v,payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
296,,Great Genesis Gems Co; Ltd. (*),0.0,Sale Split - 40%,v,payments in cash,0.0,2253889357.44,2253889357.44,0.0,2253889357.44,2253889357.44,MMK
297,,Great Genesis Gems Co; Ltd. (*),0.0,Royalties on Sales- 7%,v,payments in cash,0.0,433633486.0,433633486.0,0.0,433633486.0,433633486.0,MMK
298,,Great Genesis Gems Co; Ltd. (*),0.0,"Service  Fees - 3%, 1%",v,payments in cash,0.0,185842562.62,185842562.62,0.0,185842562.62,185842562.62,MMK
299,,Great Genesis Gems Co; Ltd. (*),0.0,Permit fees,v,payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
300,,Great Genesis Gems Co; Ltd. (*),0.0,"Incentive fees 1%, 2%",v,payments in cash,0.0,55752516.82,55752516.82,0.0,55752516.82,55752516.82,MMK
301,,Great Genesis Gems Co; Ltd. (*),0.0,"Commercial Tax - 15%, 5% collected by (paid to) MGE",v,payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
302,,Great Genesis Gems Co; Ltd. (*),0.0,Land rental fees,v,payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
303,,Great Genesis Gems Co; Ltd. (*),0.0,Environmental / Plantation fees,v,payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
304,Tax not reported by the Govt Body,Great Genesis Gems Co; Ltd. (*),31910234.07,"Other significant payments (> 50,000 USD) MGE",v,payments in cash,0.0,202474838.28,202474838.28,0.0,170564604.21,170564604.21,MMK
305,,Great Genesis Gems Co; Ltd. (*),0.0,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,16354443.0,16354443.0,0.0,16354443.0,16354443.0,MMK
306,,Great Genesis Gems Co; Ltd. (*),0.0,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,-433633486.0,0.0,433633486.0,MMK
307,,Great Genesis Gems Co; Ltd. (*),0.0,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
308,,Great Genesis Gems Co; Ltd. (*),0.0,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
309,,Great Genesis Gems Co; Ltd. (*),0.0,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
310,Not material difference < 5 Million Kyats,Great Genesis Gems Co; Ltd. (*),550545.71,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,0.0,64985154.38,64985154.38,0.0,64434608.67,64434608.67,MMK
311,,Great Genesis Gems Co; Ltd. (*),0.0,Contribution to the State/region social development fund,States/Regions,payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
312,,Great Genesis Gems Co; Ltd. (*),0.0,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0.0,0.0,0.0,0.0,0.0,0.0,MMK
313,,Great Genesis Gems Co; Ltd. (*),0.0,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0.0,0.0,0.0,0.0,0.0,0.0,MMK
314,,Richest Gems Co;Ltd. (*),0.0,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,0.0,0.0,0.0,0.0,0.0,0.0,MMK
315,Tax not reported by the Govt Body,Richest Gems Co;Ltd. (*),19778380.0,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,28273120.0,28273120.0,0.0,8494740.0,8494740.0,MMK
316,,Richest Gems Co;Ltd. (*),0.0,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
317,,Richest Gems Co;Ltd. (*),0.0,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,2148685458.86,2148685458.86,0.0,2148685458.86,2148685458.86,MMK
318,,Richest Gems Co;Ltd. (*),0.0,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,450707961.99,450707961.99,0.0,450707961.99,450707961.99,MMK
319,,Richest Gems Co;Ltd. (*),0.0,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,-68750536.51,193160915.09,261911451.6,0.0,193160915.09,193160915.09,MMK
320,,Richest Gems Co;Ltd. (*),0.0,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
321,,Richest Gems Co;Ltd. (*),0.0,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,51249884.4,51249884.4,0.0,51249884.4,51249884.4,MMK
322,,Richest Gems Co;Ltd. (*),0.0,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
323,,Richest Gems Co;Ltd. (*),0.0,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
324,,Richest Gems Co;Ltd. (*),0.0,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
325,,Richest Gems Co;Ltd. (*),0.0,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
326,,Richest Gems Co;Ltd. (*),0.0,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
327,,Richest Gems Co;Ltd. (*),0.0,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
328,,Richest Gems Co;Ltd. (*),0.0,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
329,,Richest Gems Co;Ltd. (*),0.0,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,-450707420.263,0.0,450707420.263,MMK
330,,Richest Gems Co;Ltd. (*),0.0,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
331,,Richest Gems Co;Ltd. (*),0.0,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,68750536.51,68750536.51,0.0,0.0,68750536.51,68750536.51,MMK
332,,Richest Gems Co;Ltd. (*),0.0,Contribution to the State/region social development fund,States/Regions,payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
333,,Richest Gems Co;Ltd. (*),0.0,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0.0,0.0,0.0,0.0,0.0,0.0,MMK
334,,Richest Gems Co;Ltd. (*),0.0,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,0.0,0.0,0.0,0.0,0.0,0.0,MMK
335,,Kyaing International Gems (*),0.0,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,0.0,0.0,0.0,0.0,0.0,0.0,MMK
336,,Kyaing International Gems (*),0.0,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,56112835.0,56112835.0,0.0,56112835.0,56112835.0,MMK
337,,Kyaing International Gems (*),0.0,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
338,Tax not reported by the Govt Body,Kyaing International Gems (*),145485489.0,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,442757096.0,2284125101.88,1841368005.88,0.0,2138639612.88,2138639612.88,MMK
339,,Kyaing International Gems (*),0.0,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,336487994.7,336487994.7,0.0,336487994.7,336487994.7,MMK
340,Tax not reported by the Govt Body,Kyaing International Gems (*),45479571.0,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,34232250.0,189688531.61,155456281.61,0.0,144208960.61,144208960.61,MMK
341,,Kyaing International Gems (*),0.0,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
342,,Kyaing International Gems (*),0.0,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,43262562.2,43262562.2,0.0,0.0,43262562.2,43262562.2,MMK
343,,Kyaing International Gems (*),0.0,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
344,,Kyaing International Gems (*),0.0,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
345,,Kyaing International Gems (*),0.0,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
346,Tax not reported by the extractive company,Kyaing International Gems (*),-38864495.67,"Other significant payments (> 50,000 USD) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,-30167889.18,56357235.22,86525124.4,0.0,95221730.89,95221730.89,MMK
347,,Kyaing International Gems (*),0.0,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
348,,Kyaing International Gems (*),0.0,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
349,,Kyaing International Gems (*),0.0,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
350,,Kyaing International Gems (*),0.0,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,-336487994.7,0.0,336487994.7,MMK
351,,Kyaing International Gems (*),0.0,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,0.0,0.0,0.0,0.0,0.0,0.0,MMK
352,Tax not reported by the extractive company,Kyaing International Gems (*),-36124514.66,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,43262562.2,43262562.2,0.0,0.0,79387076.86,79387076.86,MMK
