,comment,company_name,final_difference,name_of_revenue_stream,paid_to,payment_category,per_company_adjust,per_company_final,per_company_original,per_government_adjust,per_government_final,per_government_original,units
1731,,Nippon Oil,0,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1732,,Nippon Oil,0,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1733,,Nippon Oil,0,Signature Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
1734,,Nippon Oil,0,Royalties,MOGE,payments in cash,0,0,0,0,0,0,MMK
1735,,Nippon Oil,0,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
1736,,Nippon Oil,0,Production Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
1737,,Nippon Oil,0,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
1738,,Nippon Oil,0,Dividend,MOGE,payments in cash,0,0,0,0,0,0,MMK
1739,,Nippon Oil,0,Training Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1740,,Nippon Oil,0,Research and Development Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1741,,Nippon Oil,0,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,0,0,0,0,0,0,MMK
1742,,Nippon Oil,0,Data fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
1743,,Nippon Oil,0,Land fees/Dead rent fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
1744,,Nippon Oil,0,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1745,,Nippon Oil,0,Transit fees on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1746,,Nippon Oil,0,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,0,0,0,0,0,0,MMK
1747,,Nippon Oil,0,"Other material payments (> 50,000 USD)",MOGE,payments in cash,0,0,0,0,0,0,MMK
1748,,Nippon Oil,0,Contribution to the State/region social development fund,States/regions,payments in cash,0,0,0,0,0,0,MMK
1749,,Nippon Oil,0,Mandatory Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
1750,,Nippon Oil,0,Voluntary Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
1751,,PTTEP International Ltd.,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1752,,PTTEP International Ltd.,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1753,,PTTEP International Ltd.,0,Royalties,,payments in kind,0,0,0,0,0,0,in barils
1754,,PTTEP International Ltd.,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1755,,PTTEP International Ltd.,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1756,,PTTEP International Ltd.,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in barils
1757,,PTTEP International Ltd.,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in barils
1758,Tax not reported by the Govt Body,PTTEP International Ltd.,7119.510804,State production entitelment,,payments in kind,0,7119.510804,7119.510804,0,0,0,in mscf
1759,Tax not reported by the Govt Body,PTTEP International Ltd.,14245.27266,MOGE production entitelment,,payments in kind,0,14245.27266,14245.27266,0,0,0,in mscf
1760,Tax not reported by the Govt Body,PTTEP International Ltd.,4431.696015,Royalties,,payments in kind,0,4431.696015,4431.696015,0,0,0,in mscf
1761,,PTTEP International Ltd.,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
1762,,PTTEP International Ltd.,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
1763,,PTTEP International Ltd.,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in mscf
1764,Tax not reported by the Govt Body,PTTEP International Ltd.,1751.926833,Domestic Market Obligation (DMO) (-),,payments in kind,0,1751.926833,1751.926833,0,0,0,in mscf
1765,,PTTEP International Ltd.,0,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,0,29460873972,29460873972,29460873972,29460873972,0,MMK
1766,,PTTEP International Ltd.,0,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1767,,PTTEP International Ltd.,0,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,0,96700000,96700000,96700000,96700000,0,MMK
1768,,PTTEP International Ltd.,0,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1769,,PTTEP International Ltd.,0,Withholding tax,MoPF-IRD-Customs Department,payments in cash,0,13924284016,13924284016,13851384519,13924284016,72899496.31,MMK
1770,,PTTEP International Ltd.,0,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1771,,PTTEP International Ltd.,0,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1772,,PTTEP International Ltd.,0,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1773,,PTTEP International Ltd.,0,Signature Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
1774,Not material difference,PTTEP International Ltd.,-4.926532745,Royalties,MOGE,payments in cash,-10906256938,34106590965,45012847903,34106590970,34106590970,0,MMK
1775,Not material difference,PTTEP International Ltd.,-0.5001297,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,-17847353484,55425183656,73272537141,55425183657,55425183657,0,MMK
1776,,PTTEP International Ltd.,0,Production Bonus,MOGE,payments in cash,1018800000,1018800000,0,0,1018800000,1018800000,MMK
1777,,PTTEP International Ltd.,0,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,-16061791808,50306827019,66368618827,50306827019,50306827019,0,MMK
1778,,PTTEP International Ltd.,0,Dividend,MOGE,payments in cash,0,0,0,0,0,0,MMK
1779,,PTTEP International Ltd.,0,Training Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1780,,PTTEP International Ltd.,0,Research and Development Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1781,,PTTEP International Ltd.,0,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,0,0,0,0,0,0,MMK
1782,,PTTEP International Ltd.,0,Data fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
1783,,PTTEP International Ltd.,0,Land fees/Dead rent fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
1784,,PTTEP International Ltd.,0,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1785,,PTTEP International Ltd.,0,Transit fees on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1786,,PTTEP International Ltd.,0,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,0,0,0,0,0,0,MMK
1787,,PTTEP International Ltd.,0,"Other material payments (> 50,000 USD)",MOGE,payments in cash,0,0,0,0,0,0,MMK
1788,,PTTEP International Ltd.,0,Contribution to the State/region social development fund,States/regions,payments in cash,0,0,0,0,0,0,MMK
1789,,PTTEP International Ltd.,0,Mandatory Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
1790,,PTTEP International Ltd.,0,Voluntary Corporate Social Responsibility,Social payments,payments in cash,0,913927502.1,913927502.1,0,0,0,MMK
1791,,ONGC Videsh Ltd,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1792,,ONGC Videsh Ltd,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1793,,ONGC Videsh Ltd,0,Royalties,,payments in kind,0,0,0,0,0,0,in barils
1794,,ONGC Videsh Ltd,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1795,,ONGC Videsh Ltd,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1796,,ONGC Videsh Ltd,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in barils
1797,,ONGC Videsh Ltd,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in barils
1798,,ONGC Videsh Ltd,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
1799,,ONGC Videsh Ltd,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
1800,,ONGC Videsh Ltd,0,Royalties,,payments in kind,0,0,0,0,0,0,in mscf
1801,,ONGC Videsh Ltd,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
1802,,ONGC Videsh Ltd,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
1803,,ONGC Videsh Ltd,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in mscf
1804,,ONGC Videsh Ltd,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in mscf
1805,,ONGC Videsh Ltd,0,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1806,,ONGC Videsh Ltd,0,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1807,,ONGC Videsh Ltd,0,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1808,,ONGC Videsh Ltd,0,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1809,,ONGC Videsh Ltd,0,Withholding tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1810,,ONGC Videsh Ltd,0,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1811,,ONGC Videsh Ltd,0,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1812,,ONGC Videsh Ltd,0,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1813,,ONGC Videsh Ltd,0,Signature Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
1814,,ONGC Videsh Ltd,0,Royalties,MOGE,payments in cash,0,0,0,0,0,0,MMK
1815,,ONGC Videsh Ltd,0,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
1816,,ONGC Videsh Ltd,0,Production Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
1817,,ONGC Videsh Ltd,0,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
1818,,ONGC Videsh Ltd,0,Dividend,MOGE,payments in cash,0,0,0,0,0,0,MMK
1819,,ONGC Videsh Ltd,0,Training Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1820,,ONGC Videsh Ltd,0,Research and Development Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1821,,ONGC Videsh Ltd,0,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,0,0,0,0,0,0,MMK
1822,,ONGC Videsh Ltd,0,Data fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
1823,,ONGC Videsh Ltd,0,Land fees/Dead rent fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
1824,,ONGC Videsh Ltd,0,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1825,,ONGC Videsh Ltd,0,Transit fees on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1826,,ONGC Videsh Ltd,0,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,0,0,0,0,0,0,MMK
1827,,ONGC Videsh Ltd,0,"Other material payments (> 50,000 USD)",MOGE,payments in cash,0,0,0,0,0,0,MMK
1828,,ONGC Videsh Ltd,0,Contribution to the State/region social development fund,States/regions,payments in cash,0,0,0,0,0,0,MMK
1829,,ONGC Videsh Ltd,0,Mandatory Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
1830,,ONGC Videsh Ltd,0,Voluntary Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
1831,,Gail JJ India Ltd,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1832,,Gail JJ India Ltd,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1833,,Gail JJ India Ltd,0,Royalties,,payments in kind,0,0,0,0,0,0,in barils
1834,,Gail JJ India Ltd,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1835,,Gail JJ India Ltd,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1836,,Gail JJ India Ltd,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in barils
1837,,Gail JJ India Ltd,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in barils
1838,,Gail JJ India Ltd,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
1839,,Gail JJ India Ltd,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
1840,,Gail JJ India Ltd,0,Royalties,,payments in kind,0,0,0,0,0,0,in mscf
1841,,Gail JJ India Ltd,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
1842,,Gail JJ India Ltd,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
1843,,Gail JJ India Ltd,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in mscf
1844,,Gail JJ India Ltd,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in mscf
1845,,Gail JJ India Ltd,0,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1846,,Gail JJ India Ltd,0,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1847,,Gail JJ India Ltd,0,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1848,,Gail JJ India Ltd,0,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1849,,Gail JJ India Ltd,0,Withholding tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1850,,Gail JJ India Ltd,0,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1851,,Gail JJ India Ltd,0,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1852,,Gail JJ India Ltd,0,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1853,,Gail JJ India Ltd,0,Signature Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
1854,,Gail JJ India Ltd,0,Royalties,MOGE,payments in cash,0,0,0,0,0,0,MMK
1855,,Gail JJ India Ltd,0,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
1856,,Gail JJ India Ltd,0,Production Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
1857,,Gail JJ India Ltd,0,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
1858,,Gail JJ India Ltd,0,Dividend,MOGE,payments in cash,0,0,0,0,0,0,MMK
1859,,Gail JJ India Ltd,0,Training Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1860,,Gail JJ India Ltd,0,Research and Development Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1861,,Gail JJ India Ltd,0,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,0,0,0,0,0,0,MMK
1862,,Gail JJ India Ltd,0,Data fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
1863,,Gail JJ India Ltd,0,Land fees/Dead rent fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
1864,,Gail JJ India Ltd,0,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1865,,Gail JJ India Ltd,0,Transit fees on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1866,,Gail JJ India Ltd,0,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,0,0,0,0,0,0,MMK
1867,,Gail JJ India Ltd,0,"Other material payments (> 50,000 USD)",MOGE,payments in cash,0,0,0,0,0,0,MMK
1868,,Gail JJ India Ltd,0,Contribution to the State/region social development fund,States/regions,payments in cash,0,0,0,0,0,0,MMK
1869,,Gail JJ India Ltd,0,Mandatory Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
1870,,Gail JJ India Ltd,0,Voluntary Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
1871,,Korea Gas Corporation,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1872,,Korea Gas Corporation,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1873,,Korea Gas Corporation,0,Royalties,,payments in kind,0,0,0,0,0,0,in barils
1874,,Korea Gas Corporation,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1875,,Korea Gas Corporation,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1876,,Korea Gas Corporation,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in barils
1877,,Korea Gas Corporation,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in barils
1878,,Korea Gas Corporation,0,State production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
1879,,Korea Gas Corporation,0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
1880,,Korea Gas Corporation,0,Royalties,,payments in kind,0,0,0,0,0,0,in mscf
1881,,Korea Gas Corporation,0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
1882,,Korea Gas Corporation,0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
1883,,Korea Gas Corporation,0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in mscf
1884,,Korea Gas Corporation,0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in mscf
1885,,Korea Gas Corporation,0,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1886,,Korea Gas Corporation,0,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1887,,Korea Gas Corporation,0,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1888,,Korea Gas Corporation,0,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1889,,Korea Gas Corporation,0,Withholding tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1890,,Korea Gas Corporation,0,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1891,,Korea Gas Corporation,0,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1892,,Korea Gas Corporation,0,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1893,,Korea Gas Corporation,0,Signature Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
1894,,Korea Gas Corporation,0,Royalties,MOGE,payments in cash,0,0,0,0,0,0,MMK
1895,,Korea Gas Corporation,0,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
1896,,Korea Gas Corporation,0,Production Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
1897,,Korea Gas Corporation,0,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
1898,,Korea Gas Corporation,0,Dividend,MOGE,payments in cash,0,0,0,0,0,0,MMK
1899,,Korea Gas Corporation,0,Training Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1900,,Korea Gas Corporation,0,Research and Development Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1901,,Korea Gas Corporation,0,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,0,0,0,0,0,0,MMK
1902,,Korea Gas Corporation,0,Data fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
1903,,Korea Gas Corporation,0,Land fees/Dead rent fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
1904,,Korea Gas Corporation,0,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1905,,Korea Gas Corporation,0,Transit fees on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1906,,Korea Gas Corporation,0,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,0,0,0,0,0,0,MMK
1907,,Korea Gas Corporation,0,"Other material payments (> 50,000 USD)",MOGE,payments in cash,0,0,0,0,0,0,MMK
1908,,Korea Gas Corporation,0,Contribution to the State/region social development fund,States/regions,payments in cash,0,0,0,0,0,0,MMK
1909,,Korea Gas Corporation,0,Mandatory Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
1910,,Korea Gas Corporation,0,Voluntary Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
1911,,"Unocal Myanmar Offshore Co., Ltd",0,State production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1912,,"Unocal Myanmar Offshore Co., Ltd",0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1913,,"Unocal Myanmar Offshore Co., Ltd",0,Royalties,,payments in kind,0,0,0,0,0,0,in barils
1914,,"Unocal Myanmar Offshore Co., Ltd",0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1915,,"Unocal Myanmar Offshore Co., Ltd",0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1916,,"Unocal Myanmar Offshore Co., Ltd",0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in barils
1917,,"Unocal Myanmar Offshore Co., Ltd",0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in barils
1918,,"Unocal Myanmar Offshore Co., Ltd",0,State production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
1919,,"Unocal Myanmar Offshore Co., Ltd",0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
1920,,"Unocal Myanmar Offshore Co., Ltd",0,Royalties,,payments in kind,0,0,0,0,0,0,in mscf
1921,,"Unocal Myanmar Offshore Co., Ltd",0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
1922,,"Unocal Myanmar Offshore Co., Ltd",0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in mscf
1923,,"Unocal Myanmar Offshore Co., Ltd",0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in mscf
1924,,"Unocal Myanmar Offshore Co., Ltd",0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in mscf
1925,Tax not reported by the Govt Body,"Unocal Myanmar Offshore Co., Ltd",366878352.2,Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,0,21516984100,21516984100,0,21150105748,21150105748,MMK
1926,,"Unocal Myanmar Offshore Co., Ltd",0,Commercial Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1927,,"Unocal Myanmar Offshore Co., Ltd",0,Stamp Duties,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1928,,"Unocal Myanmar Offshore Co., Ltd",0,Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1929,Not material difference,"Unocal Myanmar Offshore Co., Ltd",-4940224.18,Withholding tax,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,4940224.18,4940224.18,MMK
1930,,"Unocal Myanmar Offshore Co., Ltd",0,Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1931,,"Unocal Myanmar Offshore Co., Ltd",0,Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1932,,"Unocal Myanmar Offshore Co., Ltd",0,"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,0,0,0,0,0,0,MMK
1933,,"Unocal Myanmar Offshore Co., Ltd",0,Signature Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
1934,,"Unocal Myanmar Offshore Co., Ltd",0,Royalties,MOGE,payments in cash,0,0,0,0,0,0,MMK
1935,,"Unocal Myanmar Offshore Co., Ltd",0,Production Split (State share- Gas&Oil sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
1936,,"Unocal Myanmar Offshore Co., Ltd",0,Production Bonus,MOGE,payments in cash,0,0,0,0,0,0,MMK
1937,,"Unocal Myanmar Offshore Co., Ltd",0,MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,0,0,0,0,0,0,MMK
1938,,"Unocal Myanmar Offshore Co., Ltd",0,Dividend,MOGE,payments in cash,0,0,0,0,0,0,MMK
1939,,"Unocal Myanmar Offshore Co., Ltd",0,Training Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1940,,"Unocal Myanmar Offshore Co., Ltd",0,Research and Development Fund,MOGE,payments in cash,0,0,0,0,0,0,MMK
1941,,"Unocal Myanmar Offshore Co., Ltd",0,Domestic Market Obligation (DMO) (-),MOGE,payments in cash,0,0,0,0,0,0,MMK
1942,,"Unocal Myanmar Offshore Co., Ltd",0,Data fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
1943,,"Unocal Myanmar Offshore Co., Ltd",0,Land fees/Dead rent fee,MOGE,payments in cash,0,0,0,0,0,0,MMK
1944,,"Unocal Myanmar Offshore Co., Ltd",0,Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1945,,"Unocal Myanmar Offshore Co., Ltd",0,Transit fees on Oil & Gas transportation,MOGE,payments in cash,0,0,0,0,0,0,MMK
1946,,"Unocal Myanmar Offshore Co., Ltd",0,Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,0,0,0,0,0,0,MMK
1947,,"Unocal Myanmar Offshore Co., Ltd",0,"Other material payments (> 50,000 USD)",MOGE,payments in cash,0,0,0,0,0,0,MMK
1948,,"Unocal Myanmar Offshore Co., Ltd",0,Contribution to the State/region social development fund,States/regions,payments in cash,0,0,0,0,0,0,MMK
1949,,"Unocal Myanmar Offshore Co., Ltd",0,Mandatory Corporate Social Responsibility,Social payments,payments in cash,0,0,0,0,0,0,MMK
1950,,"Unocal Myanmar Offshore Co., Ltd",0,Voluntary Corporate Social Responsibility,Social payments,payments in cash,0,1266262538,1266262538,0,0,0,MMK
1951,,Petronas Carigali Myanmar Inc (PCMI),0,State production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1952,,Petronas Carigali Myanmar Inc (PCMI),0,MOGE production entitelment,,payments in kind,0,0,0,0,0,0,in barils
1953,,Petronas Carigali Myanmar Inc (PCMI),0,Royalties,,payments in kind,0,0,0,0,0,0,in barils
1954,,Petronas Carigali Myanmar Inc (PCMI),0,Baseline payment (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1955,,Petronas Carigali Myanmar Inc (PCMI),0,Risk compensation (IPR/PCC),,payments in kind,0,0,0,0,0,0,in barils
1956,,Petronas Carigali Myanmar Inc (PCMI),0,Payment out of production (-),,payments in kind,0,0,0,0,0,0,in barils
1957,,Petronas Carigali Myanmar Inc (PCMI),0,Domestic Market Obligation (DMO) (-),,payments in kind,0,0,0,0,0,0,in barils
1958,,Petronas Carigali Myanmar Inc (PCMI),0,State production entitelment,,payments in kind,0,0,0,0,0,0,in mscf
